241,1,1
241,2,2
241,3,4
241,4,
241,5,
241,6,4
241,7,2
241,8,3
241,9,
241,10,3
241,11,5
241,12,2
241,13,1
241,14,3
241,15,1
241,16,2
241,17,4
241,18,2
241,19,3
241,20,1
242,1,3
242,2,3
242,3,2
242,4,5
242,5,
242,6,5
242,7,
242,8,5
242,9,2
242,10,2
242,11,5
242,12,2
242,13,2
242,14,1
242,15,5
242,16,5
242,17,5
242,18,
242,19,1
242,20,3
243,1,
243,2,1
243,3,3
243,4,4
243,5,3
243,6,5
243,7,
243,8,5
243,9,
243,10,4
243,11,4
243,12,1
243,13,2
243,14,2
243,15,3
243,16,3
243,17,3
243,18,4
243,19,2
243,20,1
244,1,3
244,2,2
244,3,3
244,4,1
244,5,
244,6,4
244,7,
244,8,3
244,9,3
244,10,
244,11,1
244,12,2
244,13,1
244,14,1
244,15,
244,16,
244,17,3
244,18,2
244,19,3
244,20,2
245,1,
245,2,2
245,3,4
245,4,5
245,5,1
245,6,5
245,7,3
245,8,1
245,9,3
245,10,3
245,11,3
245,12,
245,13,5
245,14,
245,15,4
245,16,4
245,17,4
245,18,4
245,19,2
245,20,
246,1,3
246,2,
246,3,5
246,4,
246,5,2
246,6,5
246,7,1
246,8,5
246,9,2
246,10,4
246,11,2
246,12,5
246,13,2
246,14,2
246,15,
246,16,4
246,17,
246,18,2
246,19,2
246,20,3
247,1,3
247,2,
247,3,5
247,4,1
247,5,2
247,6,5
247,7,5
247,8,5
247,9,2
247,10,
247,11,2
247,12,1
247,13,
247,14,3
247,15,1
247,16,4
247,17,4
247,18,
247,19,2
247,20,
248,1,2
248,2,2
248,3,2
248,4,5
248,5,
248,6,1
248,7,2
248,8,5
248,9,3
248,10,3
248,11,5
248,12,5
248,13,
248,14,1
248,15,3
248,16,2
248,17,4
248,18,2
248,19,1
248,20,
249,1,3
249,2,2
249,3,5
249,4,5
249,5,
249,6,3
249,7,
249,8,4
249,9,2
249,10,3
249,11,3
249,12,
249,13,3
249,14,1
249,15,4
249,16,5
249,17,5
249,18,1
249,19,1
249,20,5
250,1,3
250,2,2
250,3,5
250,4,4
250,5,1
250,6,5
250,7,
250,8,4
250,9,
250,10,2
250,11,5
250,12,1
250,13,2
250,14,1
250,15,4
250,16,2
250,17,5
250,18,5
250,19,3
250,20,3
251,1,1
251,2,2
251,3,
251,4,5
251,5,2
251,6,2
251,7,2
251,8,5
251,9,3
251,10,
251,11,2
251,12,3
251,13,1
251,14,
251,15,
251,16,
251,17,3
251,18,2
251,19,1
251,20,3
252,1,
252,2,1
252,3,3
252,4,
252,5,
252,6,4
252,7,
252,8,1
252,9,
252,10,3
252,11,3
252,12,3
252,13,3
252,14,2
252,15,
252,16,3
252,17,4
252,18,2
252,19,
252,20,
253,1,3
253,2,4
253,3,
253,4,5
253,5,1
253,6,5
253,7,4
253,8,
253,9,
253,10,
253,11,
253,12,3
253,13,3
253,14,1
253,15,5
253,16,
253,17,3
253,18,2
253,19,2
253,20,1
254,1,1
254,2,3
254,3,5
254,4,3
254,5,2
254,6,
254,7,1
254,8,5
254,9,3
254,10,4
254,11,4
254,12,2
254,13,2
254,14,1
254,15,2
254,16,3
254,17,2
254,18,1
254,19,3
254,20,3
255,1,
255,2,3
255,3,4
255,4,2
255,5,
255,6,2
255,7,2
255,8,4
255,9,5
255,10,
255,11,5
255,12,
255,13,2
255,14,
255,15,4
255,16,4
255,17,2
255,18,4
255,19,3
255,20,3
